tollbooth_id,road_name,route_name,tollbooth_name,direction,entrance_or_exit,notes,source
06-373,堺泉北道路,,菱木本線,,,,c-nexco.co.jp
06-375,堺泉北道路,,菱木本線,,,,c-nexco.co.jp
06-376,阪和自動車道,,岸和田本線,,,,c-nexco.co.jp
06-380,第二京阪道路,,京田辺本線,,,,c-nexco.co.jp
06-385,第二京阪道路,,京田辺本線,,,,c-nexco.co.jp
06-387,第二京阪道路,,枚方東,下り,,,c-nexco.co.jp
06-388,第二京阪道路,,交野北,下り,,,c-nexco.co.jp
06-400,第二神明道路,,須磨本線,,,,c-nexco.co.jp
06-401,第二神明道路,,須磨本線,,,合併,c-nexco.co.jp
06-402,第二神明道路,,須磨本線,,,合併,c-nexco.co.jp
06-403,第二神明道路,,須磨,,,,c-nexco.co.jp
06-404,第二神明道路,,名谷,,,,c-nexco.co.jp
06-405,第二神明道路,,名谷,,,,c-nexco.co.jp
06-406,第二神明道路,,高丸,,,,c-nexco.co.jp
06-407,第二神明道路,,高丸,,,,c-nexco.co.jp
06-408,第二神明道路,,大蔵谷,,,,c-nexco.co.jp
06-409,第二神明道路,,伊川谷,,,,c-nexco.co.jp
06-410,第二神明道路,,玉津,,,,c-nexco.co.jp
06-411,第二神明道路,,大久保,,,,c-nexco.co.jp
06-412,第二神明道路,,大久保,,,,c-nexco.co.jp
06-413,第二神明道路,,明石西,,,,c-nexco.co.jp
06-414,第二神明道路北線,,長坂,,,,c-nexco.co.jp
06-415,第二神明道路北線,,学園南,,,,c-nexco.co.jp
06-416,第二神明道路北線,,垂水,,,第一,c-nexco.co.jp
06-417,第二神明道路北線,,垂水,,,第三,c-nexco.co.jp
06-418,第二神明道路北線,,垂水,,,第一,c-nexco.co.jp
06-419,第二神明道路北線,,垂水,,,第二,c-nexco.co.jp
06-420,第二神明道路北線,,垂水JCT,,,,c-nexco.co.jp
06-431,第二京阪道路,,巨椋池本線,,,,c-nexco.co.jp
06-432,第二京阪道路,,伏見,,,,c-nexco.co.jp
06-433,第二京阪道路,,城南宮南,,,,c-nexco.co.jp
06-434,第二京阪道路,,城南宮北,,,,c-nexco.co.jp
06-435,第二京阪道路,,上鳥羽,,,,c-nexco.co.jp
06-436,第二京阪道路,,鴨川西,,,,c-nexco.co.jp
06-437,第二京阪道路,,鴨川西本線,,,,c-nexco.co.jp
06-438,第二京阪道路,,鴨川東,,,,c-nexco.co.jp
06-439,第二京阪道路,,山科,,,,c-nexco.co.jp
06-442,第二阪奈道路,,小瀬,,,,c-nexco.co.jp
06-443,第二阪奈道路,,壱分,,,,c-nexco.co.jp
06-444,第二阪奈道路,,西石切,,,,c-nexco.co.jp
06-445,第二阪奈道路,,中町,,,,c-nexco.co.jp
06-446,第二阪奈道路,,宝来,,,,c-nexco.co.jp
06-451,第二京阪道路,,京田辺松井,,,,c-nexco.co.jp
06-452,第二京阪道路,,枚方東,,,,c-nexco.co.jp
06-453,第二京阪道路,,枚方学研,,,,c-nexco.co.jp
06-454,第二京阪道路,,交野北,,,,c-nexco.co.jp
06-455,第二京阪道路,,交野南,,,,c-nexco.co.jp
06-456,第二京阪道路,,寝屋川北,,,,c-nexco.co.jp
06-457,第二京阪道路,,寝屋川南,,,,c-nexco.co.jp
06-458,第二京阪道路,,第二京阪門真,,,,c-nexco.co.jp
06-459,第二京阪道路,,門真本線,,,,c-nexco.co.jp
06-493,第二京阪道路,,京田辺本線,,,,c-nexco.co.jp
06-497,第二京阪道路,,京田辺本線,,,,c-nexco.co.jp
06-498,第二京阪道路,,京田辺本線,下り,,,c-nexco.co.jp
06-499,第二京阪道路,,京田辺本線,上り,,,c-nexco.co.jp
06-502,第二京阪道路,,京田辺本線,上り,,,c-nexco.co.jp
06-503,第二京阪道路,,京田辺松井,,,,c-nexco.co.jp
06-504,第二京阪道路,,枚方東,上り,,,c-nexco.co.jp
06-505,第二京阪道路,,枚方東,下り,,,c-nexco.co.jp
06-506,第二京阪道路,,枚方学研,,,,c-nexco.co.jp
06-507,第二京阪道路,,交野北,上り,,,c-nexco.co.jp
06-508,第二京阪道路,,交野南,上り,,,c-nexco.co.jp
06-509,第二京阪道路,,交野南,下り,,,c-nexco.co.jp
06-510,第二京阪道路,,寝屋川北,下り,,,c-nexco.co.jp
06-511,第二京阪道路,,寝屋川北,上り,,,c-nexco.co.jp
06-512,第二京阪道路,,寝屋川南,上り,,,c-nexco.co.jp
06-513,第二京阪道路,,寝屋川南,下り,,,c-nexco.co.jp
06-514,第二京阪道路,,第二京阪門真,下り,,,c-nexco.co.jp
06-515,第二京阪道路,,第二京阪門真,上り,,,c-nexco.co.jp
06-516,近畿自動車道,,門真JCT,,,東大阪JCT経由,c-nexco.co.jp
06-517,近畿自動車道,,門真JCT,,,,c-nexco.co.jp
06-518,第二京阪道路,,門真本線,,,合併,c-nexco.co.jp
06-519,近畿自動車道,,門真本線,,,,c-nexco.co.jp
06-520,近畿自動車道,,門真本線,,,合併,c-nexco.co.jp
06-521,近畿自動車道,,東大阪JCT,,,,c-nexco.co.jp
06-522,近畿自動車道,,東大阪北,,,,c-nexco.co.jp
06-523,第二京阪道路,,枚方東,下り,,,c-nexco.co.jp
06-524,近畿自動車道,,門真JCT,,,,c-nexco.co.jp
06-525,近畿自動車道,,守口JCT,,,,c-nexco.co.jp
06-526,近畿自動車道,,門真本線,,,,c-nexco.co.jp
06-527,近畿自動車道,,門真JCT,,,,c-nexco.co.jp
06-562,第二京阪道路,,京田辺本線,,,,c-nexco.co.jp
06-563,第二京阪道路,,京田辺松井,,,,c-nexco.co.jp
06-564,第二京阪道路,,枚方東,,,,c-nexco.co.jp
06-565,第二京阪道路,,枚方学研,,,,c-nexco.co.jp
06-566,第二京阪道路,,交野北,,,,c-nexco.co.jp
06-567,第二京阪道路,,交野南,,,,c-nexco.co.jp
06-569,第二京阪道路,,寝屋川北,,,,c-nexco.co.jp
06-571,第二京阪道路,,寝屋川南,,,,c-nexco.co.jp
06-572,阪和自動車道,,長原,,,,c-nexco.co.jp
06-573,第二京阪道路,,第二京阪門真,,,,c-nexco.co.jp
06-951,伊勢湾岸自動車道,,東海,,,第二,c-nexco.co.jp
06-979,第二阪奈道路,,小瀬本線,,,,c-nexco.co.jp
06-989,第二阪奈道路,,小瀬本線,,,,c-nexco.co.jp
06-990,第二京阪道路,,巨椋池本線,,,,c-nexco.co.jp
06-992,第二京阪道路,,門真JCT,,,,c-nexco.co.jp
07-028,仙台東部道路,,亘理,,,,c-nexco.co.jp
07-029,仙台東部道路,,岩沼,,,,c-nexco.co.jp
07-030,仙台東部道路,,仙台空港,,,,c-nexco.co.jp
07-031,仙台東部道路,,名取,,,,c-nexco.co.jp
07-032,仙台東部道路,,仙台東,,,,c-nexco.co.jp
07-033,仙台東部道路,,仙台港,,,,c-nexco.co.jp
07-034,三陸自動車道,,仙台港北,,,,c-nexco.co.jp
07-035,三陸自動車道,,鳴瀬奥松島本線,,,,c-nexco.co.jp
07-036,三陸自動車道,,利府塩釜,,,,c-nexco.co.jp
07-037,三陸自動車道,,利府中,,,,c-nexco.co.jp
07-038,三陸自動車道,,松島海岸,,,,c-nexco.co.jp
07-041,三陸自動車道,,松島北,,,,c-nexco.co.jp
07-050,東北自動車道,,仙台南,,,,c-nexco.co.jp
07-078,仙台北部道路,,利府しらかし台,,,,c-nexco.co.jp
07-080,仙台南部道路,,今泉,,,,c-nexco.co.jp
07-081,仙台南部道路,,長町,,,,c-nexco.co.jp
07-082,仙台南部道路,,山田,,,,c-nexco.co.jp
07-140,三陸自動車道,,松島大郷第一・,,,第二,c-nexco.co.jp
07-288,日本海東北自動車道,,秋田空港本線,,,,c-nexco.co.jp
07-289,釜石自動車道,,花巻空港本線,,,,c-nexco.co.jp
07-431,東北中央自動車道,,米沢北本線,,,,c-nexco.co.jp
07-432,東北中央自動車道,,南陽高畠,,,,c-nexco.co.jp
07-433,東北中央自動車道,,かみのやま温泉,,,,c-nexco.co.jp
07-434,東北中央自動車道,,山形上山,,,,c-nexco.co.jp
07-435,東北中央自動車道,,山形中央,,,,c-nexco.co.jp
07-436,東北中央自動車道,,天童,,,,c-nexco.co.jp
07-437,東北中央自動車道,,東根,,,平成29年12月1日迄,c-nexco.co.jp
07-444,山形自動車道,,寒河江SAスマート,,,,c-nexco.co.jp
07-445,東北自動車道,,福島松川スマート,,,,c-nexco.co.jp
07-447,東北自動車道,,長者原スマート,,,,c-nexco.co.jp
07-462,東北中央自動車道,,天童本線,,,,c-nexco.co.jp
07-469,湯沢横手道路,,十文字本線,,,,c-nexco.co.jp
07-478,東北自動車道,,上河内スマート,,,,c-nexco.co.jp
07-479,東北自動車道,,那須高原スマート,,,,c-nexco.co.jp
07-480,磐越自動車道,,新鶴スマート,,,,c-nexco.co.jp
07-569,湯沢横手道路,,十文字,,,,c-nexco.co.jp
07-575,東北自動車道,,鏡石スマート,,,,c-nexco.co.jp
07-589,日本海東北自動車道,,秋田空港,,,,c-nexco.co.jp
07-667,百石道路,,下田本線,,入口,,c-nexco.co.jp
07-669,秋田自動車道,,琴丘森岳本線,,,,c-nexco.co.jp
07-672,釜石自動車道,,花巻空港,,,,c-nexco.co.jp
07-676,磐越自動車道,,いわき三和,,,,c-nexco.co.jp
07-677,磐越自動車道,,小野,,,,c-nexco.co.jp
07-678,磐越自動車道,,船引三春,,,,c-nexco.co.jp
07-679,磐越自動車道,,郡山東,,,,c-nexco.co.jp
07-680,磐越自動車道,,磐梯熱海,,,,c-nexco.co.jp
07-681,磐越自動車道,,猪苗代磐梯高原,,,,c-nexco.co.jp
07-682,磐越自動車道,,磐梯河東,,,,c-nexco.co.jp
07-683,磐越自動車道,,会津若松,,,,c-nexco.co.jp
07-684,磐越自動車道,,会津坂下,,,,c-nexco.co.jp
07-685,磐越自動車道,,西会津,,,,c-nexco.co.jp
07-690,磐越自動車道,,新津西スマート,,,,c-nexco.co.jp
07-692,日本海東北自動車道,,新潟東スマート,,,,c-nexco.co.jp
07-693,北陸自動車道,,長岡北スマート,,,,c-nexco.co.jp
07-880,北陸自動車道,,栄スマート,,,,c-nexco.co.jp
07-885,磐越自動車道,,田村スマート,,,,c-nexco.co.jp
07-886,東北自動車道,,滝沢中央スマート,,,,c-nexco.co.jp
07-887,秋田自動車道,,横手北スマート,,,,c-nexco.co.jp
07-888,八戸自動車道,,八戸西スマート,,,,c-nexco.co.jp
07-890,東北自動車道,,郡山中央スマート,,,,c-nexco.co.jp
07-892,仙台北部道路,,富谷,,,,c-nexco.co.jp
07-894,東北自動車道,,佐野SAスマート,,,,c-nexco.co.jp
07-895,東北自動車道,,大衡,,,,c-nexco.co.jp
07-896,東北自動車道,,三本木スマート,,,,c-nexco.co.jp
07-897,東北自動車道,,白河中央スマート,,,,c-nexco.co.jp
07-898,東北自動車道,,蓮田スマート,,,,c-nexco.co.jp
07-899,東北自動車道,,黒磯板室,,,,c-nexco.co.jp
07-900,東北自動車道,,浦和本線,上り,,,c-nexco.co.jp
07-901,東北自動車道,,浦和本線,下り,,,c-nexco.co.jp
07-902,東北自動車道,,浦和,,,,c-nexco.co.jp
07-903,東北自動車道,,岩槻,,,,c-nexco.co.jp
07-904,東北自動車道,,久喜,,,,c-nexco.co.jp
07-905,東北自動車道,,加須,,,,c-nexco.co.jp
07-906,東北自動車道,,館林,,,,c-nexco.co.jp
07-907,東北自動車道,,佐野藤岡,,,,c-nexco.co.jp
07-908,東北自動車道,,栃木,,,,c-nexco.co.jp
07-909,東北自動車道,,鹿沼,,,,c-nexco.co.jp
07-910,東北自動車道,,宇都宮,,,,c-nexco.co.jp
07-911,東北自動車道,,矢板,,,,c-nexco.co.jp
07-912,東北自動車道,,西那須野塩原,,,,c-nexco.co.jp
07-913,東北自動車道,,那須,,,,c-nexco.co.jp
07-914,東北自動車道,,白河,,,,c-nexco.co.jp
07-915,東北自動車道,,矢吹,,,,c-nexco.co.jp
07-916,東北自動車道,,須賀川,,,,c-nexco.co.jp
07-917,東北自動車道,,郡山南,,,,c-nexco.co.jp
07-918,東北自動車道,,郡山,,,,c-nexco.co.jp
07-919,東北自動車道,,本宮,,,,c-nexco.co.jp
07-920,東北自動車道,,二本松,,,,c-nexco.co.jp
07-921,東北自動車道,,福島西,,,,c-nexco.co.jp
07-922,東北自動車道,,福島飯坂,,,,c-nexco.co.jp
07-923,東北自動車道,,国見,,,,c-nexco.co.jp
07-924,東北自動車道,,白石,,,,c-nexco.co.jp
07-925,東北自動車道,,村田,,,,c-nexco.co.jp
07-926,秋田自動車道,,西仙北スマート,,,,c-nexco.co.jp
07-928,東北自動車道,,仙台宮城,,,,c-nexco.co.jp
07-929,東北自動車道,,泉,,,,c-nexco.co.jp
07-930,東北自動車道,,大和,,,,c-nexco.co.jp
07-931,東北自動車道,,古川,,,,c-nexco.co.jp
07-932,東北自動車道,,築館,,,,c-nexco.co.jp
07-933,東北自動車道,,若柳金成,,,,c-nexco.co.jp
07-934,東北自動車道,,一関,,,,c-nexco.co.jp
07-935,東北自動車道,,平泉前沢,,,,c-nexco.co.jp
07-936,東北自動車道,,水沢,,,,c-nexco.co.jp
07-937,東北自動車道,,北上金ヶ崎,,,,c-nexco.co.jp
07-938,東北自動車道,,北上江釣子,,,,c-nexco.co.jp
07-939,東北自動車道,,花巻,,,,c-nexco.co.jp
07-940,東北自動車道,,紫波,,,,c-nexco.co.jp
07-941,東北自動車道,,盛岡南,,,,c-nexco.co.jp
07-942,東北自動車道,,盛岡,,,,c-nexco.co.jp
07-943,東北自動車道,,滝沢,,,,c-nexco.co.jp
07-944,東北自動車道,,西根,,,,c-nexco.co.jp
07-945,東北自動車道,,松尾八幡平,,,,c-nexco.co.jp
07-946,東北自動車道,,安代,,,,c-nexco.co.jp
07-947,東北自動車道,,鹿角八幡平,,,,c-nexco.co.jp
07-948,東北自動車道,,十和田,,,,c-nexco.co.jp
07-949,東北自動車道,,碇ヶ関,,,,c-nexco.co.jp
07-950,東北自動車道,,大鰐弘前,,,,c-nexco.co.jp
07-951,東北自動車道,,黒石,,,,c-nexco.co.jp
07-952,東北自動車道,,浪岡,,,,c-nexco.co.jp
07-953,東北自動車道,,青森,,,,c-nexco.co.jp
07-954,東北自動車道,,羽生,,,,c-nexco.co.jp
07-955,東北自動車道,,小坂,,,,c-nexco.co.jp
07-956,東北自動車道,,泉PAスマート,,,,c-nexco.co.jp
07-957,青森自動車道,,青森中央,,,,c-nexco.co.jp
07-958,青森自動車道,,青森中央本線,,,,c-nexco.co.jp
07-959,東北自動車道,,花巻南,,,,c-nexco.co.jp
07-960,八戸自動車道,,浄法寺,,,,c-nexco.co.jp
07-961,八戸自動車道,,一戸,,,,c-nexco.co.jp
07-962,八戸自動車道,,九戸,,,,c-nexco.co.jp
07-963,八戸自動車道,,軽米,,,,c-nexco.co.jp
07-964,八戸自動車道,,南郷,,,,c-nexco.co.jp
07-965,八戸自動車道,,八戸,,,,c-nexco.co.jp
07-966,八戸自動車道,,八戸北,,,,c-nexco.co.jp
07-967,百石道路,,下田百石,,,,c-nexco.co.jp
07-968,秋田自動車道,,五城目八郎潟,,,,c-nexco.co.jp
07-969,秋田自動車道,,琴丘森岳,,,,c-nexco.co.jp
07-971,秋田自動車道,,北上西,,,,c-nexco.co.jp
07-972,秋田自動車道,,湯田,,,,c-nexco.co.jp
07-973,秋田自動車道,,横手,,,,c-nexco.co.jp
07-974,秋田自動車道,,大曲,,,,c-nexco.co.jp
07-975,秋田自動車道,,協和,,,,c-nexco.co.jp
07-976,秋田自動車道,,秋田南,,,,c-nexco.co.jp
07-977,秋田自動車道,,秋田中央,,,,c-nexco.co.jp
07-978,秋田自動車道,,秋田北,,,,c-nexco.co.jp
07-979,秋田自動車道,,昭和男鹿半島,,,,c-nexco.co.jp
07-980,山形自動車道,,宮城川崎,,,,c-nexco.co.jp
07-981,山形自動車道,,笹谷,,,,c-nexco.co.jp
07-982,山形自動車道,,関沢,,,,c-nexco.co.jp
07-983,山形自動車道,,山形蔵王,,,,c-nexco.co.jp
07-984,山形自動車道,,山形北,,,,c-nexco.co.jp
07-985,山形自動車道,,寒河江,,,,c-nexco.co.jp
07-986,山形自動車道,,西川,,,,c-nexco.co.jp
07-987,山形自動車道,,西川本線,,,,c-nexco.co.jp
07-991,八戸自動車道,,八戸JCT,,,,c-nexco.co.jp
08-001,横浜横須賀道路,,六ッ川本線,,,,c-nexco.co.jp
08-002,横浜横須賀道路,,別所,,,,c-nexco.co.jp
08-003,横浜横須賀道路,,日野,,,,c-nexco.co.jp
08-004,横浜横須賀道路,,港南台,,,,c-nexco.co.jp
08-005,横浜横須賀道路,,朝比奈,,,,c-nexco.co.jp
08-006,横浜横須賀道路,,逗子,,,,c-nexco.co.jp
08-007,横浜横須賀道路,,横須賀,,,,c-nexco.co.jp
08-008,横浜横須賀道路,,衣笠,,,,c-nexco.co.jp
08-009,横浜横須賀道路,,佐原,,,,c-nexco.co.jp
08-010,横浜横須賀道路,,佐原本線,,,,c-nexco.co.jp
08-011,横浜横須賀道路,,釜利谷本線,,,,c-nexco.co.jp
08-012,横浜横須賀道路,,金沢自然公園,,,,c-nexco.co.jp
08-101,横浜横須賀道路,,六ッ川本線,,,,c-nexco.co.jp
08-282,今治小松自動車道,,今治湯ノ浦,,,,c-nexco.co.jp
08-283,今治小松自動車道,,東予丹原,,,,c-nexco.co.jp
08-284,今治小松自動車道,,いよ小松北,,,,c-nexco.co.jp
08-286,松山自動車道,,大洲松尾本線,,,,c-nexco.co.jp
08-368,高知自動車道,,土佐PAスマート,,,,c-nexco.co.jp
08-369,高松自動車道,,府中湖スマート,,,,c-nexco.co.jp
08-484,高知自動車道,,須崎東,,,,c-nexco.co.jp
08-748,高松自動車道,,高松中央,,,,c-nexco.co.jp
08-749,高松自動車道,,高松檀紙,,,,c-nexco.co.jp
08-750,高松自動車道,,高松西,,,,c-nexco.co.jp
08-753,高松自動車道,,善通寺,,,,c-nexco.co.jp
08-754,高松自動車道,,さぬき豊中,,,,c-nexco.co.jp
08-755,高松自動車道,,大野原,,,,c-nexco.co.jp
08-756,松山自動車道,,三島川之江,,,,c-nexco.co.jp
08-757,松山自動車道,,土居,,,,c-nexco.co.jp
08-758,松山自動車道,,新居浜,,,,c-nexco.co.jp
08-759,松山自動車道,,いよ西条,,,,c-nexco.co.jp
08-760,松山自動車道,,いよ小松,,,,c-nexco.co.jp
08-761,松山自動車道,,川内,,,,c-nexco.co.jp
08-762,松山自動車道,,松山,,,,c-nexco.co.jp
08-763,松山自動車道,,伊予,,,,c-nexco.co.jp
08-764,松山自動車道,,内子五十崎,,,,c-nexco.co.jp
08-765,松山自動車道,,大洲,,,,c-nexco.co.jp
08-766,徳島自動車道,,徳島,,,,c-nexco.co.jp
08-767,徳島自動車道,,藍住,,,,c-nexco.co.jp
08-768,徳島自動車道,,土成,,,,c-nexco.co.jp
08-769,徳島自動車道,,脇町,,,,c-nexco.co.jp
08-770,徳島自動車道,,美馬,,,,c-nexco.co.jp
08-771,徳島自動車道,,井川池田,,,,c-nexco.co.jp
08-772,高知自動車道,,新宮,,,,c-nexco.co.jp
08-773,高知自動車道,,大豊,,,,c-nexco.co.jp
08-774,高知自動車道,,南国,,,,c-nexco.co.jp
08-775,高知自動車道,,高知,,,,c-nexco.co.jp
08-776,高知自動車道,,伊野,,,,c-nexco.co.jp
08-777,高知自動車道,,土佐,,,,c-nexco.co.jp
08-778,高知自動車道,,須崎東,,,,c-nexco.co.jp
08-779,高松自動車道,,三豊鳥坂,,,,c-nexco.co.jp
08-780,高松自動車道,,高松東,,,,c-nexco.co.jp
08-781,徳島自動車道,,吉野川スマート,,,,c-nexco.co.jp
08-783,高松自動車道,,板野,,,,c-nexco.co.jp
08-784,高松自動車道,,引田,,,,c-nexco.co.jp
08-785,高松自動車道,,白鳥大内,,,,c-nexco.co.jp
08-786,高松自動車道,,津田東,,,,c-nexco.co.jp
08-787,高松自動車道,,津田寒川,,,,c-nexco.co.jp
08-788,高松自動車道,,志度,,,,c-nexco.co.jp
08-789,高松自動車道,,さぬき三木,,,,c-nexco.co.jp
08-861,徳島自動車道,,松茂スマート,,,,c-nexco.co.jp
08-866,徳島自動車道,,徳島,,,平成25年6月4日午前6時以降,c-nexco.co.jp
08-886,松山自動車道,,大洲松尾本線,,,,c-nexco.co.jp
08-889,松山自動車道,,中山スマート,,,,c-nexco.co.jp
09-001,沖縄自動車道,,那覇,,,,c-nexco.co.jp
09-002,沖縄自動車道,,西原,,,,c-nexco.co.jp
09-003,沖縄自動車道,,北中城,,,,c-nexco.co.jp
09-004,沖縄自動車道,,沖縄南,,,,c-nexco.co.jp
09-005,沖縄自動車道,,沖縄北,,,,c-nexco.co.jp
09-006,沖縄自動車道,,石川,,,,c-nexco.co.jp
09-007,沖縄自動車道,,屋嘉,,,,c-nexco.co.jp
09-008,沖縄自動車道,,金武,,,,c-nexco.co.jp
09-009,沖縄自動車道,,宜野座,,,,c-nexco.co.jp
09-010,沖縄自動車道,,許田,,,,c-nexco.co.jp
09-011,沖縄自動車道,,西原本線,,,,c-nexco.co.jp
09-015,沖縄自動車道,,喜舎場スマート,,,,c-nexco.co.jp
09-200,広島高速道路,1号線,都市高速広島東,,入口,,c-nexco.co.jp
09-201,広島高速道路,1号線,都市高速広島東,,出口,,c-nexco.co.jp
09-210,広島高速道路,1号線,福田,,入口,,c-nexco.co.jp
09-211,広島高速道路,1号線,福田,,出口,,c-nexco.co.jp
09-212,広島高速道路,1号線,馬木,,入口,,c-nexco.co.jp
09-213,広島高速道路,1号線,馬木,,出口,,c-nexco.co.jp
09-214,広島高速道路,1号線,温品,,入口,,c-nexco.co.jp
09-215,広島高速道路,1号線,温品,,出口,,c-nexco.co.jp
09-216,広島高速道路,1号線,間所,,入口,,c-nexco.co.jp
09-217,広島高速道路,1号線,間所,,出口,,c-nexco.co.jp
09-220,広島高速道路,2号線,矢賀,,入口,,c-nexco.co.jp
09-221,広島高速道路,2号線,矢賀,,出口,,c-nexco.co.jp
09-222,広島高速道路,2号線,府中,,入口,,c-nexco.co.jp
09-223,広島高速道路,2号線,府中,,出口,,c-nexco.co.jp
09-226,広島高速道路,2号線,大州,,入口,,c-nexco.co.jp
09-227,広島高速道路,2号線,大州,,出口,,c-nexco.co.jp
09-228,広島高速道路,2号線,東雲,,入口,,c-nexco.co.jp
09-229,広島高速道路,2号線,東雲,,出口,,c-nexco.co.jp
09-230,広島高速道路,3号線,宇品,,入口,,c-nexco.co.jp
09-231,広島高速道路,3号線,宇品,,出口,,c-nexco.co.jp
09-232,広島高速道路,3号線,出島,,入口,,c-nexco.co.jp
09-233,広島高速道路,3号線,出島,,出口,,c-nexco.co.jp
